YEAR,DATE,PLANE,DEP,DES,DYLAND,NILAND,APPR,HOURS,NIGHT,IFR,GAD,CFI,STDNT,DUAL,PIC,SIC,SFTY,,,,,
2004,1203,N6066H,MWO,MWO,1,0,0,19,0,0,0,19,42,0,19,0,0,,,,,
2004,1204,N6066H,MWO,MWO,1,0,0,15,0,0,0,15,42,0,15,0,0,,,,,
2004,1208,N6066H,MWO,MWO,1,0,0,15,0,0,0,15,42,0,15,0,0,,,,,
2004,1210,N6066H,MWO,MWO,1,0,0,20,0,0,0,20,42,0,20,0,0,,,,,
2004,1215,N6066H,MWO,MWO,1,0,0,16,0,0,0,16,42,0,16,0,0,,,,,
2004,1218,N6066H,MWO,MWO,1,0,0,12,0,0,0,12,42,0,12,0,0,,,,,
2004,1219,N321BL,MWO,2G3,1,0,0,16,0,14,0,0,0,0,16,0,0,,,,,
2004,1221,N321BL,2G3,MWO,1,0,0,21,0,5,0,0,0,0,21,0,0,,,,,
2004,1226,N97487,MWO,BCB,1,0,0,16,0,2,0,0,0,0,16,0,0,,,,,
2004,1228,N97487,BCB,BCB,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2004,1228,N97487,BCB,BCB,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
2004,1228,N97487,BCB,MWO,1,0,0,23,0,0,0,0,0,0,23,0,0,,,,,
2004,1231,N321BL,MWO,DAY,0,1,0,6,6,5,0,0,0,0,6,0,0,,,,,
2004,1231,N321BL,DAY,IOW,0,1,0,31,31,15,0,0,0,0,31,0,0,,,,,
2005,101,N321BL,IOW,MWO,1,0,0,24,0,23,0,0,0,0,24,0,0,,,,,
2005,116,N321BL,MWO,DVN,1,0,0,25,0,0,0,0,0,0,25,0,0,,,,,
2005,117,N321BL,DVN,MWO,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
2005,128,N321BL,MWO,STJ,1,0,0,31,0,0,0,0,0,0,31,0,0,,,,,
2005,128,N321BL,STJ,EGE,1,0,0,36,0,25,0,0,0,0,36,0,0,,,,,
2005,205,N321BL,EGE,STJ,1,0,0,31,0,15,0,0,0,0,31,0,0,,,,,
2005,205,N321BL,STJ,MWO,1,0,0,28,0,0,0,0,0,0,28,0,0,,,,,
2005,223,N321BL,MWO,BCB,0,1,0,15,15,10,0,0,0,0,15,0,0,,,,,
2005,223,N321BL,BCB,MWO,0,1,0,19,19,10,0,0,0,0,19,0,0,,,,,
2005,224,N321BL,MWO,FAM,1,0,0,25,0,21,0,0,0,0,25,0,0,,,,,
2005,224,N321BL,FAM,TUL,1,0,0,22,0,5,0,0,0,0,22,0,0,,,,,
2005,227,N321BL,TUL,FWC,1,0,0,24,0,5,0,0,0,0,24,0,0,,,,,
2005,227,N321BL,FWC,MWO,1,0,0,14,0,0,0,0,0,0,14,0,0,,,,,
2005,227,N321BL,MWO,BCB,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
2005,227,N321BL,BCB,MWO,0,1,0,15,5,0,0,0,0,0,15,0,0,,,,,
2005,324,N321BL,MWO,SGH,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2005,324,N321BL,SGH,HEF,1,0,0,23,0,19,0,0,0,0,23,0,0,,,,,
2005,327,N321BL,HEF,SGH,0,1,0,28,5,26,0,0,0,0,28,0,0,,,,,
2005,327,N321BL,SGH,MWO,0,1,0,4,4,2,0,0,0,0,4,0,0,,,,,
2005,328,N321BL,MWO,PNT,1,0,0,16,0,8,0,0,0,0,16,0,0,,,,,
2005,328,N321BL,PNT,DVN,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
2005,328,N321BL,DVN,MWO,0,1,0,19,14,0,0,0,0,0,19,0,0,,,,,
2005,331,N321BL,MWO,DVN,0,1,0,26,5,0,0,0,0,0,26,0,0,,,,,
2005,331,N321BL,DVN,MLI,0,1,0,3,3,0,0,0,0,0,3,0,0,,,,,
2005,331,N321BL,MLI,AID,0,1,0,17,17,0,0,0,0,0,17,0,0,,,,,
2005,401,N321BL,AID,MWO,0,1,0,5,5,0,0,0,0,0,5,0,0,,,,,
2005,408,N321BL,MWO,BNA,1,0,0,16,0,7,0,0,0,0,16,0,0,,,,,
2005,410,N321BL,BNA,MWO,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
2005,415,N6066H,MWO,MWO,1,0,0,19,0,0,0,19,42,0,19,0,0,,,,,
2005,420,N6066H,MWO,MWO,1,0,0,11,0,0,0,11,42,0,11,0,0,,,,,
2005,427,N6066H,MWO,MWO,1,0,0,14,0,2,0,14,42,0,14,0,0,,,,,
2005,501,N6066H,MWO,MWO,1,0,0,13,0,0,0,13,42,0,13,0,0,,,,,
2005,505,N321BL,MWO,DVN,1,0,0,25,0,0,0,0,0,0,25,0,0,,,,,
2005,505,N321BL,DVN,MWO,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
2005,506,N6066H,MWO,MWO,1,0,0,20,0,0,0,20,42,0,20,0,0,,,,,
2005,506,N6066H,MWO,MWO,1,0,0,5,0,0,0,5,45,0,5,0,0,,,,,
2005,508,N6066H,MWO,MWO,1,0,0,15,0,0,0,15,42,0,15,0,0,,,,,
2005,511,N6066H,MWO,MWO,1,0,0,20,0,0,0,20,42,0,20,0,0,,,,,
2005,515,N5973J,MWO,MWO,1,0,0,15,0,0,0,15,26,0,15,0,0,,,,,
2005,518,N6066H,MWO,MWO,1,0,0,18,0,0,0,18,42,0,18,0,0,,,,,
2005,523,N6066H,MWO,MWO,1,0,0,16,0,0,0,16,42,0,16,0,0,,,,,
2005,505,N321BL,MWO,GKT,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
2005,505,N321BL,GKT,MWO,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
2005,601,N6066H,MWO,MWO,1,0,0,20,0,0,0,20,42,0,20,0,0,,,,,
2005,611,N321BL,MWO,OSH,1,0,0,22,0,0,0,0,0,0,22,0,0,,,,,
2005,611,N321BL,OSH,ELO,1,0,0,21,0,15,0,0,0,0,21,0,0,,,,,
2005,611,N321BL,ELO,MKG,1,0,0,27,0,7,0,0,0,0,27,0,0,,,,,
2005,611,N321BL,MKG,MWO,1,0,0,19,0,5,0,0,0,0,19,0,0,,,,,
2005,617,N321BL,MWO,BNA,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
2005,618,N321BL,BNA,MWO,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
2005,709,N6066H,MWO,MWO,1,0,0,17,0,0,0,17,42,0,17,0,0,,,,,
2005,711,N6066H,MWO,MWO,1,0,0,20,0,0,0,20,42,0,20,0,0,,,,,
2005,712,N321BL,MWO,GLW,1,0,0,15,0,9,0,0,0,0,15,0,0,,,,,
2005,712,N321BL,GLW,MWO,1,0,0,11,0,7,0,0,0,0,11,0,0,,,,,
2005,715,N6066H,MWO,MWO,1,0,0,19,0,0,0,19,42,0,19,0,0,,,,,
2005,716,N6066H,MWO,MWO,1,0,0,17,0,0,0,17,42,0,17,0,0,,,,,
2005,717,N321BL,MWO,MNI,1,0,0,29,0,20,0,0,0,0,29,0,0,,,,,
2005,719,N321BL,MNI,MWO,1,0,0,29,0,15,0,0,0,0,29,0,0,,,,,
2005,721,N321BL,MWO,3DW,1,0,0,29,0,0,0,0,0,0,29,0,0,,,,,
2005,721,N321BL,3DW,TUL,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
2005,724,N321BL,TUL,OWB,1,0,0,29,0,2,0,0,0,0,29,0,0,,,,,
2005,724,N321BL,OWB,MWO,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
2005,729,N6066H,MWO,I19,1,0,0,13,0,0,0,13,42,0,13,0,0,,,,,
2005,729,N6066H,I19,MWO,1,0,0,7,0,0,0,7,42,0,7,0,0,,,,,
2005,804,N321BL,MWO,I19,1,0,0,6,0,0,0,6,42,0,6,0,0,,,,,
2005,804,N321BL,I19,RID,1,0,0,9,0,0,0,9,42,0,9,0,0,,,,,
2005,804,N321BL,RID,RID,1,0,0,8,0,0,0,8,42,0,8,0,0,,,,,
2005,804,N321BL,RID,MWO,1,0,0,4,0,0,0,4,42,0,4,0,0,,,,,
2005,815,N321BL,MWO,SGH,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2005,815,N321BL,SGH,BCB,1,0,0,14,0,6,0,0,0,0,14,0,0,,,,,
2005,815,N321BL,BCB,SGH,1,0,0,18,0,6,0,0,0,0,18,0,0,,,,,
2005,815,N321BL,SGH,MWO,1,0,0,5,0,2,0,0,0,0,5,0,0,,,,,
2005,818,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,, Martha Hutton, Reva Owens, Tonja Randall, Liz
2005,818,N321BL,MIE,MWO,0,1,0,5,4,0,0,0,0,0,5,0,0,, John Hutton, Martha Hutton, Tonja Randall, Liz
2005,819,N321BL,MWO,SKY,1,0,0,10,0,0,0,10,42,0,10,0,0,, Becky Crouse, Liz,,
2005,819,N321BL,SKY,MWO,0,1,0,11,6,0,0,0,0,0,11,0,0,, Mike Crouse, Becky Crouse,,
2005,820,N6066H,MWO,FNT,1,0,0,18,0,0,0,18,31,0,18,0,0,, IFR procedures XC,,,
2005,820,N6066H,FNT,CYZE,1,0,0,20,0,0,0,20,31,0,20,0,0,, IFR procedures XC, ADF to minimums,,
2005,820,N6066H,CYZE,PTK,1,0,0,23,0,0,0,23,31,0,23,0,0,, Teresa Euler, Colt Fitzpatrick,,
2005,820,N6066H,PTK,MWO,1,0,0,20,0,0,0,20,31,0,20,0,0,, Teresa Euler, Colt Fitzpatrick,,
2005,903,ZSOCD,FALA,FALA,1,0,0,15,0,0,0,0,0,15,15,0,0,,,,,
2005,904,ZSOCD,FALA,FAPN,1,0,0,8,0,0,0,0,0,8,8,0,0,,,,,
2005,904,ZSOCD,FAPN,FARG,1,0,0,4,0,0,0,0,0,4,4,0,0,,,,,
2005,904,ZSOCD,FARG,FALA,1,0,0,5,0,0,0,0,0,5,5,0,0,,,,,
2005,906,ZSOCD,FALA,FATW,1,0,0,28,0,0,0,0,0,0,28,0,0,,,,,
2005,908,ZSOCD,FATW,FAUP,1,0,0,9,0,0,0,0,0,0,9,0,0,,,,,
2005,908,ZSOCD,FAUP,FYKT,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
2005,908,ZSOCD,FYKT,FYKC,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
2005,909,ZSOCD,FYKC,FYLZ,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
2005,909,ZSOCD,FYLZ,FYSL,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
2005,911,ZSOCD,FYSL,FYSM,1,0,0,17,0,0,0,0,0,0,17,0,0,,,,,
2005,911,ZSOCD,FYSM,FYMO,1,0,0,26,0,0,0,0,0,0,26,0,0,,,,,
2005,913,ZSOCD,FYMO,FYLS,1,0,0,35,0,0,0,0,0,0,35,0,0,,,,,
2005,914,ZSOCD,FYLS,FLLI,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
2005,917,ZSOCD,FLLI,FBKE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
2005,917,ZSOCD,FBKE,FBKN,1,0,0,15,0,0,0,0,0,0,15,0,0,,,,,
2005,920,ZSOCD,FBKN,FBFT,1,0,0,26,0,0,0,0,0,0,26,0,0,,,,,
2005,920,ZSOCD,FBFT,FBLV,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
2005,922,ZSOCD,FBLV,FAPP,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
2005,922,ZSOCD,FAPP,FACC,1,0,0,12,0,0,0,0,0,0,12,0,0,,,,,
2005,923,ZSOCD,FACC,FACC,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
2005,924,ZSOCD,FACC,FAKN,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
2005,924,ZSOCD,FAKN,FQVL,1,0,0,29,0,0,0,0,0,0,29,0,0,,,,,
2005,924,ZSOCD,FQVL,FBEN,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2005,927,ZSOCD,FBEN,FQVL,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2005,927,ZSOCD,FQVL,FAPP,1,0,0,33,0,0,0,0,0,0,33,0,0,,,,,
2005,927,ZSOCD,FAPP,FALA,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
2005,1015,N321BL,MWO,SGH,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2005,1015,N321BL,SGH,BCB,1,0,0,13,0,0,0,0,0,0,13,0,0,,,,,
2005,1016,N321BL,BCB,SGH,1,0,0,20,0,0,0,0,0,0,20,0,0,,,,,
2005,1016,N321BL,SGH,MWO,0,1,0,4,4,0,0,0,0,0,4,0,0,,,,,
2005,1103,N30856,I68,I68,0,1,0,14,14,0,0,14,40,0,14,0,0,,,,,
2005,1122,N321BL,MWO,FAM,1,0,0,23,0,4,0,23,42,0,23,0,0,,,,,
2005,1122,N321BL,FAM,TUL,1,0,0,22,0,0,0,22,42,0,22,0,0,,,,,
2005,1127,N321BL,TUL,MWO,1,0,0,33,0,20,0,0,0,0,33,0,0,,,,,
2005,1228,N321BL,I19,IND,0,1,0,6,6,5,0,5,42,0,6,0,0,,,,,
2005,1228,N321BL,IND,I19,0,1,0,6,6,3,0,0,0,0,6,0,0,,,,,
2005,1228,N321BL,MWO,MWO,0,1,0,3,3,0,0,3,42,0,3,0,0,,,,,
2005,1230,N321BL,MWO,MWO,1,0,0,15,0,11,0,0,0,0,15,0,0,,,,,
2005,1231,N321BL,MWO,SGH,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2005,1231,N321BL,SGH,BCB,1,0,0,13,0,7,0,0,0,0,13,0,0,,,,,
2005,1231,N321BL,BCB,SGH,0,1,0,21,7,14,0,0,0,0,21,0,0,,,,,
2005,1231,N321BL,SGH,MWO,0,1,0,4,4,0,0,0,0,0,4,0,0,,,,,
2006,127,N321BL,MWO,IRK,1,0,0,30,0,10,0,0,0,0,30,0,0,,,,,
2006,127,N321BL,IRK,MCK,1,0,0,30,0,0,0,0,0,0,30,0,0,,,,,
2006,127,N321BL,MCK,EGE,1,0,0,22,0,0,0,0,0,0,22,0,0,,,,,
2006,204,N321BL,EGE,STJ,1,0,0,33,0,0,0,0,0,0,33,0,0,,,,,
2006,204,N321BL,STJ,MWO,0,1,0,31,10,15,0,0,0,0,31,0,0,,,,,
2006,314,N321BL,MWO,MIE,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
2006,314,N321BL,MIE,MWO,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
2006,318,N321BL,MWO,AYS,1,0,0,29,0,0,0,29,42,0,29,0,0,,,,,
2006,318,N321BL,AYS,FPR,1,0,0,19,0,0,0,19,42,0,19,0,0,,,,,
2006,319,N321BL,FPR,MYGF,1,0,0,9,0,0,0,9,42,0,9,0,0,,,,,
2006,326,N321BL,MYGF,PBI,1,0,0,8,0,0,0,8,42,0,8,0,0,,,,,
2006,326,N321BL,PBI,FPR,1,0,0,6,0,0,0,6,42,0,6,0,0,,,,,
2006,326,N321BL,FPR,TIX,1,0,0,8,0,0,0,8,42,0,8,0,0,,,,,
2006,326,N321BL,TIX,CEU,1,0,0,30,0,0,0,30,42,0,30,0,0,,,,,
2006,326,N321BL,CEU,MWO,1,0,0,23,0,5,0,23,42,0,23,0,0,,,,,
2006,416,N321BL,MWO,27J,1,0,0,25,0,0,0,0,0,0,25,0,0,,,,,
2006,416,N321BL,27J,27J,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
2006,416,N321BL,27J,HXD,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
2006,422,N321BL,HXD,AYS,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
2006,423,N321BL,AYS,MOR,1,0,0,23,0,0,0,0,0,0,23,0,0,,,,,
2006,423,N321BL,MOR,MWO,1,0,0,17,0,2,0,0,0,0,17,0,0,,,,,
2006,506,N321BL,MWO,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2006,506,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2006,506,N321BL,MIE,MWO,0,1,0,6,6,0,0,0,0,0,6,0,0,,,,,
2006,508,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2006,508,N321BL,ISZ,EYE,1,0,0,9,0,0,0,0,0,0,9,0,0,,,,,
2006,508,N321BL,EYE,ISZ,1,0,0,9,0,0,0,0,0,0,9,0,0,,,,,
2006,508,N321BL,ISZ,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2006,513,N6066H,RID,MWO,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
2006,520,N321BL,MWO,SKY,1,0,0,10,0,0,0,10,42,0,10,0,0,,,,,
2006,520,N321BL,SKY,MWO,0,1,0,11,11,0,0,0,0,0,11,0,0,,,,,
2006,601,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2006,601,N321BL,ISZ,MIE,1,0,0,9,0,5,0,0,0,0,9,0,0,,,,,
2006,601,N321BL,MIE,ISZ,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
2006,601,N321BL,ISZ,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2006,609,N321BL,MWO,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
2006,609,N321BL,MWO,SGH,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2006,609,N321BL,SGH,BCB,1,0,0,14,0,0,0,0,0,0,14,0,0,,,,,
2006,611,N321BL,BCB,SGH,0,1,0,19,19,15,0,0,0,0,19,0,0,,,,,
2006,611,N321BL,SGH,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2006,612,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2006,614,N321BL,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2006,621,N6066H,MWO,MWO,1,0,0,17,0,0,0,17,42,0,17,0,0,,,,,
2006,621,N321BL,MWO,MWO,1,0,0,14,0,0,12,0,0,0,14,0,0,,,,,
2006,705,N321BL,MWO,CID,1,0,0,28,0,0,0,0,0,0,28,0,0,,,,,
2006,705,N321BL,CID,MHE,0,1,0,23,15,0,0,0,0,0,23,0,0,,,,,
2006,706,N321BL,MHE,MLS,1,0,0,27,0,0,0,0,0,0,27,0,0,,,,,
2006,706,N321BL,MLS,FCA,1,0,0,27,0,0,0,0,0,0,27,0,0,,,,,
2006,711,N321BL,FCA,JAC,1,0,0,23,0,0,0,0,0,0,23,0,0,,,,,
2006,716,N321BL,JAC,RAP,1,0,0,22,0,0,0,0,0,0,22,0,0,,,,,
2006,720,N321BL,RAP,E42,1,0,0,34,0,10,0,0,0,0,34,0,0,,,,,
2006,721,N321BL,E42,MDH,1,0,0,35,0,0,0,0,0,0,35,0,0,,,,,
2006,721,N321BL,MDH,MWO,1,0,0,18,0,10,0,0,0,0,18,0,0,,,,,
2006,724,N321BL,MWO,SKY,1,0,0,11,0,0,0,0,0,0,11,0,0,,,,,
2006,724,N321BL,SKY,MWO,0,1,0,12,12,0,0,0,0,0,12,0,0,,,,,
2006,808,N321BL,MWO,MWO,1,0,0,2,0,0,0,2,42,0,2,0,0,,,,,
2006,810,N321BL,MWO,VNW,1,0,0,8,0,5,0,8,42,0,8,0,0,,,,,
2006,810,N321BL,VNW,3W2,1,0,0,9,0,0,0,9,42,0,9,0,0,,,,,
2006,810,N321BL,3W2,MWO,1,0,0,11,0,3,0,11,42,0,11,0,0,,,,,
2006,814,N6066H,MWO,MWO,1,0,0,16,0,10,0,16,32,0,16,0,0,,,,,
2006,910,N321BL,MWO,MWO,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
2007,305,N321BL,MWO,MWO,1,0,0,21,0,2,13,0,0,0,21,0,0,,,,,
2007,305,N321BL,MWO,SGH,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2007,305,N321BL,SGH,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2007,306,N321BL,MWO,MWO,0,1,0,4,4,0,0,0,0,0,4,0,0,,,,,
2007,308,N321BL,MWO,BCB,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
2007,308,N321BL,BCB,MWO,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
2007,308,N321BL,MWO,FAM,1,0,0,24,0,0,0,0,0,0,24,0,0,,,,,
2007,308,N321BL,FAM,TUL,1,0,0,21,0,0,0,0,0,0,21,0,0,,,,,
2007,309,N321BL,TUL,PWA,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
2007,309,N321BL,PWA,TUL,1,0,0,8,0,0,0,0,0,0,8,0,0,,,,,
2007,310,N321BL,TUL,PWA,1,0,0,9,0,0,0,0,0,0,9,0,0,,,,,
2007,311,N321BL,PWA,SUS,1,0,0,26,0,10,0,0,0,0,26,0,0,,,,,
2007,311,N321BL,SUS,MGY,0,1,0,23,10,0,0,0,0,0,23,0,0,,,,,
2007,311,N321BL,MGY,BCB,0,1,0,16,16,0,0,0,0,0,16,0,0,,,,,
2007,311,N321BL,BCB,MWO,0,1,0,17,17,0,0,0,0,0,17,0,0,,,,,
2007,313,N321BL,MWO,ANB,1,0,0,25,0,0,0,25,43,0,25,0,0,,,,,
2007,313,N321BL,ANB,MWO,1,0,0,25,0,0,0,25,43,0,25,0,0,,,,,
2007,316,N321BL,MWO,SGH,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2007,316,N321BL,SGH,SKY,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
2007,316,N321BL,SKY,SGH,1,0,0,11,0,9,0,0,0,0,11,0,0,,,,,
2007,316,N321BL,SGH,FES,1,0,0,25,0,10,0,25,42,0,25,0,0,,,,,
2007,317,N321BL,FES,HYS,1,0,0,32,0,10,0,32,42,0,32,0,0,,,,,
2007,317,N321BL,HYS,EGE,1,0,0,31,0,0,0,31,42,0,31,0,0,,,,,
2007,324,N321BL,EGE,STJ,1,0,0,36,0,12,0,36,42,0,36,0,0,,,,,
2007,324,N321BL,STJ,MWO,1,0,0,28,0,4,0,28,42,0,28,0,0,,,,,
2007,416,N321BL,MWO,LUK,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2007,501,N321BL,LUK,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2007,503,N321BL,MWO,MWO,0,1,0,3,4,0,0,0,0,0,3,0,0,,,,,
2007,512,N6066H,MWO,MWO,0,1,0,10,10,4,0,10,42,0,10,0,0,,,,,
2007,522,N321BL,MWO,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2007,522,N321BL,MWO,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
2007,524,N321BL,MWO,SGH,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2007,525,N321BL,SGH,BCB,1,0,0,16,0,3,0,0,0,0,16,0,0,,,,,
2007,525,N321BL,BCB,SGH,1,0,0,19,0,0,0,0,0,0,19,0,0,,,,,
2007,528,N321BL,SGH,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2007,601,N321BL,MWO,BNA,1,0,0,19,0,3,0,0,0,0,19,0,0,,,,,
2007,603,N321BL,BNA,MWO,1,0,0,19,0,3,0,0,0,0,19,0,0,,,,,
2007,613,N321BL,MWO,ISZ,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2007,613,N321BL,ISZ,EYE,1,0,0,9,0,0,0,0,0,0,9,0,0,,,,,
2007,613,N321BL,EYE,ISZ,1,0,0,10,0,0,0,0,0,0,10,0,0,,,,,
2007,613,N321BL,ISZ,MWO,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2007,626,N321BL,MWO,WBW,1,0,0,28,0,0,0,0,0,0,28,0,0,,,,,
2007,626,N321BL,WBW,SFZ,1,0,0,18,0,0,0,0,0,0,18,0,0,,,,,
2007,629,N321BL,SFZ,BID,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2007,629,N321BL,BID,SFZ,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2007,630,N321BL,SFZ,BHB,1,0,0,16,0,0,0,0,0,0,16,0,0,,,,,
2007,630,N321BL,BHB,SFZ,0,1,0,16,16,0,0,0,0,0,16,0,0,,,,,
2007,701,N321BL,SFZ,AGC,0,1,0,30,10,0,0,0,0,0,30,0,0,,,,,
2007,701,N321BL,AGC,MWO,0,1,0,16,16,0,0,0,0,0,16,0,0,,,,,
2007,702,N321BL,MWO,SGH,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2007,702,N321BL,SGH,MNI,1,0,0,26,0,5,0,0,0,0,26,0,0,,,,,
2007,703,N321BL,MNI,SMS,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2007,703,N321BL,SMS,SGH,1,0,0,28,0,5,0,0,0,0,28,0,0,,,,,
2007,703,N321BL,SGH,MWO,1,0,0,4,0,0,0,0,0,0,4,0,0,,,,,
2007,708,N321BL,MWO,CDW,1,0,0,30,0,0,0,0,0,0,30,0,0,,,,,
2007,713,N321BL,CDW,LBE,1,0,0,28,0,0,0,0,0,0,28,0,0,,,,,
2007,713,N321BL,LBE,MWO,1,0,0,22,0,12,0,0,0,0,22,0,0,,,,,
2007,720,N321BL,MWO,MGY,1,0,0,3,0,0,0,0,0,0,3,0,0,,,,,
2007,720,N321BL,MGY,MGY,1,0,0,5,0,0,0,0,0,0,5,0,0,,,,,
2007,721,N321BL,MGY,SKY,1,0,0,12,0,0,0,12,42,0,12,0,0,,,,,
2007,721,N321BL,SKY,MGY,0,1,0,11,11,0,0,11,42,0,11,0,0,,,,,
2007,721,N321BL,MGY,MWO,1,0,0,2,0,0,0,0,0,0,2,0,0,,,,,
2007,725,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2007,725,N321BL,MIE,MWO,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2007,805,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2007,805,N6066H,MIE,MWO,1,0,0,6,0,0,0,6,42,0,6,0,0,,,,,
2007,813,N321BL,MWO,MIE,1,0,0,6,0,0,0,0,0,0,6,0,0,,,,,
2007,817,N321BL,MWO,BHC,1,0,0,29,0,5,0,29,42,0,29,0,0,,,,,
2007,817,N321BL,BHC,FPR,1,0,0,23,0,0,0,23,42,0,23,0,0,,,,,
2007,818,N321BL,FPR,MYGF,1,0,0,11,0,0,0,11,42,0,11,0,0,,,,,
2007,825,N321BL,MYGF,FPR,1,0,0,11,0,0,0,11,42,0,11,0,0,,,,,
2007,825,N321BL,FPR,AJR,1,0,0,36,0,5,0,36,42,0,36,0,0,,,,,
2007,825,N321BL,AJR,MWO,1,0,0,23,0,5,0,23,42,0,23,0,0,,,,,
2007,901,N321BL,MWO,I69,1,0,0,5,0,0,0,5,42,0,5,0,0,,,,,
2007,901,N321BL,I69,VNW,1,0,0,9,0,0,0,9,42,0,9,0,0,,,,,
2007,901,N321BL,VNW,MWO,1,0,0,7,0,0,0,0,0,0,7,0,0,,,,,
2007,918,N321BL,MWO,MWO,1,0,5,24,0,0,0,0,0,0,24,0,0,,,,,
2007,920,N321BL,MWO,MWO,0,2,0,2,2,0,0,0,0,0,2,0,0,,,,,
2007,920,N321BL,MWO,VNW,0,1,0,6,6,0,0,0,0,0,6,0,0,,,,,
2007,920,N321BL,VNW,MWO,0,1,0,6,6,0,0,6,42,0,6,0,0,,,,,
2007,920,N321BL,MWO,MWO,0,1,0,2,2,0,0,2,42,0,2,0,0,,,,,
